inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.1; crossover_prob = 0.0 , 0.02998528 , 0
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.3; crossover_prob = 0.0 , 0.0359505 , 2.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.3; crossover_prob = 0.2 , 0.0255684 , 2.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.3; crossover_prob = 0.6 , 0.4035492 , 2.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.3; crossover_prob = 0.8 , 0.4192568 , 2.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.3; crossover_prob = 0.9 , 0.0435989 , 2.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.3; crossover_prob = 0.9 , 0.04340284 , 2.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.3; crossover_prob = 1.0 , 0.04014964 , 2.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.4; crossover_prob = 0.1 , 0.411571 , 2.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.4; crossover_prob = 0.2 , 0.0264281 , 2.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.4; crossover_prob = 0.2 , 0.413221 , 2.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.4; crossover_prob = 0.4 , 0.9898458 , 2.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.4; crossover_prob = 0.7 , 0.1106546 , 2.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.4; crossover_prob = 0.9 , 0.4045422 , 2.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.5; crossover_prob = 0.7 , 0.02964266 , 2.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.5; crossover_prob = 0.7 , 0.04185824 , 2.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.5; crossover_prob = 0.9 , 0.042037 , 2.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.6; crossover_prob = 0.1 , 0.4256008 , 2.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.6; crossover_prob = 0.3 , 0.1124798 , 2.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.6; crossover_prob = 0.4 , 0.012554899999999999 , 2.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.6; crossover_prob = 0.4 , 0.027016639999999998 , 2.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.6; crossover_prob = 0.9 , 0.02885022 , 2.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.6; crossover_prob = 1.0 , 0.4265174 , 2.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.7; crossover_prob = 0.3 , 1.0165888 , 2.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.7; crossover_prob = 0.6 , 0.9172216 , 2.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.7; crossover_prob = 0.7 , 0.01275572 , 2.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.7; crossover_prob = 0.7 , 0.02712654 , 2.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.7; crossover_prob = 0.9 , 0.0130322 , 2.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.7; crossover_prob = 0.9 , 0.4167812 , 2.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.7; crossover_prob = 1.0 , 0.906701 , 2.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.8; crossover_prob = 0.0 , 0.03723738 , 2.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.8; crossover_prob = 0.1 , 0.01286866 , 2.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.8; crossover_prob = 0.1 , 0.01314776 , 2.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.8; crossover_prob = 0.8 , 0.0388881 , 2.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.9; crossover_prob = 0.0 , 0.02685084 , 2.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.0 , 0.10501688 , 2.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.9; crossover_prob = 0.6 , 0.4311656 , 2.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.7 , 0.11032724 , 2.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 1.0; crossover_prob = 0.0 , 0.02854788 , 2.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 1.0; crossover_prob = 0.4 , 0.03878118 , 2.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 1.0; crossover_prob = 0.4 , 0.10629646 , 2.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 1.0; crossover_prob = 0.7 , 0.403583 , 2.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 1.0; crossover_prob = 0.8 , 0.02617178 , 2.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 1.0; crossover_prob = 0.8 , 0.4246916 , 2.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 1.0; crossover_prob = 0.9 , 0.8869304 , 2.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.6 , 0.5610296 , 2.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.8 , 1.16483 , 2.8
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.1; crossover_prob = 0.1 , 0.05206554 , 2.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.1; crossover_prob = 0.6 , 0.1476708 , 2.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.2; crossover_prob = 0.0 , 1.204882 , 2.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.2; crossover_prob = 0.4 , 1.252488 , 2.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.2; crossover_prob = 0.7 , 1.311806 , 2.8
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.3; crossover_prob = 0.7 , 0.0334582 , 2.8
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.0; crossover_prob = 0.0 , 0.00466878 , 3
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.4; crossover_prob = 0.9 , 0.0049042 , 3
inputfile = ssp_5.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 1.0; crossover_prob = 0.1 , 0.00915846 , 3
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 1.0; crossover_prob = 0.2 , 0.018664240000000002 , 3
inputfile = ssp_5.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 1.0; crossover_prob = 0.4 , 0.0050991 , 3
inputfile = ssp_5.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 1.0; crossover_prob = 0.4 , 0.02307932 , 3
inputfile = ssp_5.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 1.0; crossover_prob = 0.6 , 0.08440158 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.0 , 0.0350017 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.1 , 0.01149626 , 3
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.2 , 0.09908324 , 3
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.4 , 0.8272828 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.7 , 0.0371163 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.9 , 0.0119026 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.1; crossover_prob = 0.1 , 0.01247434 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.1; crossover_prob = 0.5 , 0.0120771 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.1; crossover_prob = 1.0 , 0.0257015 , 3
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.2; crossover_prob = 0.1 , 0.1063934 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.3; crossover_prob = 0.0 , 0.02541682 , 3
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.3; crossover_prob = 0.0 , 0.4002536 , 3
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.3; crossover_prob = 0.0 , 0.418928 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.3; crossover_prob = 0.5 , 0.03826516 , 3
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.4; crossover_prob = 0.1 , 0.4100834 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.4; crossover_prob = 0.3 , 0.028152820000000002 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.4; crossover_prob = 0.6 , 0.0420555 , 3
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.5; crossover_prob = 0.0 , 0.9182468 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.5; crossover_prob = 0.5 , 0.02734818 , 3
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.5; crossover_prob = 0.5 , 0.4735616 , 3
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.5; crossover_prob = 0.9 , 0.4331664 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.5; crossover_prob = 1.0 , 0.02704484 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.5; crossover_prob = 1.0 , 0.03982496 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.6; crossover_prob = 0.0 , 0.02657686 , 3
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.6; crossover_prob = 0.4 , 1.000803 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.6; crossover_prob = 0.8 , 0.03788894 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.6; crossover_prob = 0.9 , 0.01351326 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.6; crossover_prob = 0.9 , 0.04082626 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.6; crossover_prob = 1.0 , 0.02886356 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.7; crossover_prob = 0.1 , 0.03686986 , 3
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.7; crossover_prob = 0.3 , 0.4135728 , 3
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.7; crossover_prob = 0.3 , 0.88879 , 3
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.7; crossover_prob = 0.5 , 0.111707 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.7; crossover_prob = 0.9 , 0.03901952 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.8; crossover_prob = 0.0 , 0.02629536 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.8; crossover_prob = 0.2 , 0.0380751 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.8; crossover_prob = 0.3 , 0.02696772 , 3
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.8; crossover_prob = 0.5 , 0.1117612 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.8; crossover_prob = 0.6 , 0.02715168 , 3
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.8; crossover_prob = 0.8 , 0.4056206 , 3
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.8; crossover_prob = 1.0 , 0.0291531 , 3
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.8; crossover_prob = 1.0 , 0.3995978 , 3
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.8; crossover_prob = 1.0 , 0.9202663999999999 , 3
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.9; crossover_prob = 0.1 , 0.426454 , 3
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.9; crossover_prob = 0.3 , 0.8924491999999999 , 3
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.9; crossover_prob = 0.3 , 0.02927364 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.9 , 0.01283078 , 3
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.9; crossover_prob = 0.9 , 0.03093056 , 3
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.9; crossover_prob = 1.0 , 0.1144114 , 3
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.9; crossover_prob = 1.0 , 0.4365142 , 3
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.9; crossover_prob = 1.0 , 0.10573954 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 1.0; crossover_prob = 0.2 , 0.0394144 , 3
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 1.0; crossover_prob = 0.4 , 0.419505 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 1.0; crossover_prob = 0.5 , 0.03753102 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 1.0; crossover_prob = 0.6 , 0.037139860000000004 , 3
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 1.0; crossover_prob = 0.6 , 0.0266 , 3
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 1.0; crossover_prob = 0.6 , 0.397519 , 3
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 1.0; crossover_prob = 0.8 , 0.02887694 , 3
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.4 , 0.04741936 , 3
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.8 , 0.5466186 , 3
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.9 , 0.03246118 , 3
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.0; crossover_prob = 1.0 , 0.5866204 , 3
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.1; crossover_prob = 0.2 , 0.04921078 , 3
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.1; crossover_prob = 0.6 , 0.03328676 , 3
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.1; crossover_prob = 0.9 , 0.14511759999999999 , 3
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.2; crossover_prob = 0.0 , 0.5496552 , 3
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.2; crossover_prob = 0.3 , 0.607752 , 3
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.2; crossover_prob = 0.4 , 0.05117764 , 3
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.2; crossover_prob = 0.5 , 1.281812 , 3
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.2; crossover_prob = 0.8 , 1.273646 , 3
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.4; crossover_prob = 0.5 , 1.3148579999999999 , 3
inputfile = ssp_5.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.0 , 0.02301896 , 3.2
inputfile = ssp_5.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.9; crossover_prob = 0.2 , 0.02563158 , 3.2
inputfile = ssp_5.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.9; crossover_prob = 0.6 , 0.00488848 , 3.2
inputfile = ssp_5.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 1.0; crossover_prob = 0.1 , 0.02292168 , 3.2
inputfile = ssp_5.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 1.0; crossover_prob = 0.2 , 0.005649400000000001 , 3.2
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 1.0; crossover_prob = 0.5 , 0.00480142 , 3.2
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.0 , 0.0246988 , 3.2
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.7 , 0.4102088 , 3.2
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.0; crossover_prob = 0.9 , 0.02867752 , 3.2
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.1; crossover_prob = 0.1 , 0.02691838 , 3.2
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.1; crossover_prob = 0.3 , 0.03689428 , 3.2
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.1; crossover_prob = 0.5 , 0.01176242 , 3.2
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.1; crossover_prob = 0.8 , 0.01214252 , 3.2
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.2; crossover_prob = 0.4 , 0.10826222 , 3.2
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.2; crossover_prob = 0.5 , 0.03014444 , 3.2
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.3; crossover_prob = 0.1 , 0.02563738 , 3.2
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.3; crossover_prob = 0.2 , 0.40236920000000004 , 3.2
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.3; crossover_prob = 0.4 , 0.03879486 , 3.2
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.3; crossover_prob = 0.6 , 0.02639662 , 3.2
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.3; crossover_prob = 0.6 , 0.4091064 , 3.2
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.3; crossover_prob = 1.0 , 0.0280322 , 3.2
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.4; crossover_prob = 0.0 , 0.040983 , 3.2
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.4; crossover_prob = 0.5 , 0.0281651 , 3.2
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.4; crossover_prob = 0.5 , 0.4434658 , 3.2
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.4; crossover_prob = 0.7 , 0.00848982 , 3.2
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.4; crossover_prob = 0.7 , 0.02963632 , 3.2
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.4; crossover_prob = 1.0 , 0.40894199999999997 , 3.2
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.5; crossover_prob = 0.0 , 0.44521659999999996 , 3.2
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.5; crossover_prob = 0.1 , 0.4159014 , 3.2
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.5; crossover_prob = 0.2 , 0.0124373 , 3.2
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.5; crossover_prob = 0.3 , 0.420137 , 3.2
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.5; crossover_prob = 0.5 , 0.1073814 , 3.2
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.5; crossover_prob = 0.5 , 0.4281148 , 3.2
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.5; crossover_prob = 0.6 , 0.03847798 , 3.2
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.5; crossover_prob = 0.7 , 0.02877228 , 3.2
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.5; crossover_prob = 0.9 , 0.01428366 , 3.2
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.6; crossover_prob = 0.0 , 0.0265647 , 3.2
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.6; crossover_prob = 0.1 , 0.02772764 , 3.2
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.6; crossover_prob = 0.2 , 0.1116541 , 3.2
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.6; crossover_prob = 0.4 , 0.42064060000000003 , 3.2
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.6; crossover_prob = 0.6 , 0.03913706 , 3.2
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.6; crossover_prob = 0.8 , 0.89477 , 3.2
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.6; crossover_prob = 1.0 , 0.040975620000000004 , 3.2
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.7; crossover_prob = 0.3 , 0.02790436 , 3.2
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.7; crossover_prob = 0.6 , 0.02709836 , 3.2
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.7; crossover_prob = 0.6 , 0.03967942 , 3.2
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.7; crossover_prob = 1.0 , 0.10668520000000001 , 3.2
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.0 , 0.00824654 , 3.2
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.8; crossover_prob = 0.0 , 0.012311299999999999 , 3.2
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.8; crossover_prob = 0.3 , 0.1087642 , 3.2
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.8; crossover_prob = 1.0 , 0.1051045 , 3.2
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.9; crossover_prob = 0.0 , 0.03103012 , 3.2
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.3 , 0.1054406 , 3.2
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.9; crossover_prob = 0.9 , 0.03884364 , 3.2
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.9; crossover_prob = 1.0 , 0.03210542 , 3.2
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 1.0; crossover_prob = 0.3 , 0.39592140000000003 , 3.2
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 1.0; crossover_prob = 0.9 , 0.0122352 , 3.2
